best_acc,best_loss,best_epoch,train_loss,train_lm loss,train_acc,train_length,val_loss,val_lm loss,val_acc,val_length,current_epoch
0.8416000108718872,0.7072893977165222,40,0.7121099829673767,0.0,0.8355000115712484,3.4972667694091797,0.7124903798103333,0.0,0.8360000102996826,3.50819993019104,42
0.8416000108718872,0.7072893977165222,40,0.7118756175041199,0.0,0.83536667954127,3.4950666427612305,0.7113311886787415,0.0,0.8372000100135804,3.5055999755859375,43
0.8416000108718872,0.7072893977165222,40,0.7125657200813293,0.0,0.8352333447297414,3.4947667121887207,0.7120543122291565,0.0,0.8364000102043152,3.509999990463257,44
0.8416000108718872,0.7072893977165222,40,0.708759605884552,0.0,0.839000010728836,3.4967334270477295,0.713987410068512,0.0,0.8338000115394593,3.4933998584747314,45
0.8416000108718872,0.7072893977165222,40,0.7094234228134155,0.0,0.8381666786670685,3.497166633605957,0.7096555233001709,0.0,0.8386000121116638,3.5005998611450195,46
0.8416000108718872,0.7072893977165222,40,0.7088194489479065,0.0,0.838600011618932,3.4964001178741455,0.7082279324531555,0.0,0.8398000071525574,3.50819993019104,47
0.8416000108718872,0.7072893977165222,40,0.7108768820762634,0.0,0.8369333444913228,3.495966672897339,0.7139087915420532,0.0,0.8332000130653381,3.5044000148773193,48
0.8416000108718872,0.7072893977165222,40,0.7113638520240784,0.0,0.8362333450635274,3.4985334873199463,0.7127709984779358,0.0,0.8350000107765198,3.4941999912261963,49
0.8416000108718872,0.7072893977165222,40,0.711950957775116,0.0,0.8353666776339213,3.4927666187286377,0.7106523513793945,0.0,0.8372000111579895,3.4972000122070312,50
0.8416000108718872,0.7072893977165222,40,0.7097066044807434,0.0,0.8380000116507212,3.4945333003997803,0.7126513719558716,0.0,0.8360000124931335,3.497999906539917,51
0.8416000108718872,0.7072893977165222,40,0.7090056538581848,0.0,0.8388333450953166,3.494833469390869,0.7126428484916687,0.0,0.835600011730194,3.5027999877929688,52
0.8416000108718872,0.7072893977165222,40,0.7111160159111023,0.0,0.8364000113010407,3.4947667121887207,0.7170809507369995,0.0,0.8312000148773193,3.504199981689453,53
0.8416000108718872,0.7072893977165222,40,0.7122879028320312,0.0,0.835366678460439,3.4932334423065186,0.7160066962242126,0.0,0.831800012588501,3.497799873352051,54
0.8416000108718872,0.7072893977165222,40,0.7110722064971924,0.0,0.8369000116189321,3.4911999702453613,0.7146620154380798,0.0,0.833200011253357,3.498999834060669,55
0.8416000108718872,0.7072893977165222,40,0.7091906070709229,0.0,0.8384000112374623,3.4939334392547607,0.7082744240760803,0.0,0.8402000124931336,3.5045998096466064,56
0.8416000108718872,0.7072893977165222,40,0.709784984588623,0.0,0.838200011142095,3.49346661567688,0.7107283473014832,0.0,0.8376000107765198,3.4972000122070312,57
0.8416000108718872,0.7072893977165222,40,0.7098869681358337,0.0,0.8375666793664297,3.4947667121887207,0.7142882347106934,0.0,0.8344000131607056,3.4983999729156494,58
0.8416000108718872,0.7072893977165222,40,0.7094088196754456,0.0,0.8381666780471801,3.4927334785461426,0.7109882235527039,0.0,0.8370000115394592,3.507399797439575,59
0.8416000108718872,0.7072893977165222,40,0.7110072374343872,0.0,0.8366000112533569,3.4929001331329346,0.7122071981430054,0.0,0.8352000134468078,3.5027999877929688,60
0.8416000108718872,0.7072893977165222,40,0.7114299535751343,0.0,0.8362000114123026,3.4925668239593506,0.7107437252998352,0.0,0.8372000100135804,3.4993999004364014,61
0.8416000108718872,0.7072893977165222,40,0.7105230689048767,0.0,0.8369333443323771,3.49263334274292,0.7088516354560852,0.0,0.8388000117301941,3.504199981689453,62
0.8416000108718872,0.7072893977165222,40,0.7127082943916321,0.0,0.8349666783650717,3.493000030517578,0.7112675309181213,0.0,0.8372000102996826,3.5035998821258545,63
0.8416000108718872,0.7072893977165222,40,0.7110698223114014,0.0,0.836533346414566,3.496166706085205,0.7112241387367249,0.0,0.8370000133514405,3.5088000297546387,64
0.8416000108718872,0.7072893977165222,40,0.7116082906723022,0.0,0.8361000117619832,3.497666597366333,0.7097761631011963,0.0,0.8388000122070313,3.50819993019104,65
0.8416000108718872,0.7072893977165222,40,0.7115314602851868,0.0,0.8363333450953165,3.4932000637054443,0.7111754417419434,0.0,0.8370000120162964,3.496799945831299,66
0.8416000108718872,0.7072893977165222,40,0.7093020081520081,0.0,0.8385333440462748,3.5012667179107666,0.7155985832214355,0.0,0.8328000080108643,3.4986000061035156,67
0.8416000108718872,0.7072893977165222,40,0.7111342549324036,0.0,0.8366000117460887,3.4919333457946777,0.7111177444458008,0.0,0.8368000134468079,3.4953999519348145,68
0.8416000108718872,0.7072893977165222,40,0.711028516292572,0.0,0.8365333442687988,3.4935667514801025,0.7094563841819763,0.0,0.8388000093460083,3.505199909210205,69
0.8416000108718872,0.7072893977165222,40,0.7108922600746155,0.0,0.8365666780153911,3.4930999279022217,0.7100957632064819,0.0,0.8380000146865845,3.495999813079834,70
0.8416000108718872,0.7072893977165222,40,0.7116190195083618,0.0,0.8358000118891398,3.4907333850860596,0.7105661034584045,0.0,0.8372000136375427,3.499799966812134,71
0.8416000108718872,0.7072893977165222,40,0.7111684679985046,0.0,0.8365000118414561,3.493966817855835,0.7100954055786133,0.0,0.838400011920929,3.5097999572753906,72
0.8416000108718872,0.7072893977165222,40,0.7118086814880371,0.0,0.8359000123023986,3.4929001331329346,0.7142024040222168,0.0,0.8334000119209289,3.500999927520752,73
0.8416000108718872,0.7072893977165222,40,0.711584210395813,0.0,0.8361333456198374,3.4958667755126953,0.7091162204742432,0.0,0.8386000112533569,3.5003998279571533,74
0.8416000108718872,0.7072893977165222,40,0.7114915251731873,0.0,0.8361333459854126,3.494966745376587,0.7112312912940979,0.0,0.8364000135421753,3.500199794769287,75
0.8416000108718872,0.7072893977165222,40,0.7117177844047546,0.0,0.8354000120957692,3.498000144958496,0.7132139801979065,0.0,0.8350000116348266,3.4986000061035156,76
0.8416000108718872,0.7072893977165222,40,0.7099744081497192,0.0,0.837700013144811,3.4975333213806152,0.7116197347640991,0.0,0.8362000081062317,3.4941999912261963,77
0.8416000108718872,0.7072893977165222,40,0.7095572352409363,0.0,0.8376000111262003,3.496333360671997,0.7137373685836792,0.0,0.8348000108718872,3.4941999912261963,78
0.8416000108718872,0.7072893977165222,40,0.7100985646247864,0.0,0.8373666775385539,3.4930667877197266,0.7082797288894653,0.0,0.8398000122070313,3.5145998001098633,79
0.8416000108718872,0.7072893977165222,40,0.7111914753913879,0.0,0.836166679016749,3.495800018310547,0.7175581455230713,0.0,0.8306000091552734,3.5045998096466064,80
0.8416000108718872,0.7072893977165222,40,0.7102246284484863,0.0,0.8376666780312856,3.495500087738037,0.7115662693977356,0.0,0.8370000082969665,3.505999803543091,81
0.8416000108718872,0.7072893977165222,40,0.7095001339912415,0.0,0.8379333455085755,3.4952666759490967,0.7116600275039673,0.0,0.8368000127792359,3.505999803543091,82
0.8416000108718872,0.7072893977165222,40,0.7106521725654602,0.0,0.8368333455562591,3.500166654586792,0.7150971293449402,0.0,0.8334000115394592,3.496999979019165,83
0.8416000108718872,0.7072893977165222,40,0.711076021194458,0.0,0.8364333448886871,3.49233341217041,0.7102783918380737,0.0,0.8374000101089477,3.4983999729156494,84
0.8416000108718872,0.7072893977165222,40,0.7108895778656006,0.0,0.8365333451588949,3.494300127029419,0.710877537727356,0.0,0.8376000092506408,3.504199981689453,85
0.8416000108718872,0.7072893977165222,40,0.710961103439331,0.0,0.8367000120798747,3.4970333576202393,0.7099130153656006,0.0,0.838400013256073,3.5035998821258545,86
0.8416000108718872,0.7072893977165222,40,0.7121226191520691,0.0,0.8354666791121165,3.4935333728790283,0.7121999263763428,0.0,0.8368000124931335,3.5005998611450195,87
0.8416000108718872,0.7072893977165222,40,0.7107383012771606,0.0,0.8370666769981384,3.495333433151245,0.7082109451293945,0.0,0.8396000120162964,3.492799997329712,88
0.8416000108718872,0.7072893977165222,40,0.709651529788971,0.0,0.8378000113646189,3.4929001331329346,0.7134029865264893,0.0,0.8352000135421753,3.4955999851226807,89
0.8416000108718872,0.7072893977165222,40,0.7113615274429321,0.0,0.8360333442846934,3.496299982070923,0.7115865349769592,0.0,0.8362000124931336,3.495999813079834,90
0.8416000108718872,0.7072893977165222,40,0.7093389630317688,0.0,0.8380333457628886,3.4960334300994873,0.709927499294281,0.0,0.8386000096321106,3.50219988822937,91
0.8416000108718872,0.7072893977165222,40,0.7114426493644714,0.0,0.8361000118573507,3.498133420944214,0.7130913138389587,0.0,0.8344000119209289,3.5005998611450195,92
0.8416000108718872,0.7072893977165222,40,0.7116820812225342,0.0,0.8360000116507212,3.4930999279022217,0.7124318480491638,0.0,0.8354000125885009,3.4961998462677,93
0.8416000108718872,0.7072893977165222,40,0.7107905745506287,0.0,0.8368000109831492,3.4966001510620117,0.7106894850730896,0.0,0.837000011920929,3.4961998462677,94
0.8416000108718872,0.7072893977165222,40,0.7089809775352478,0.0,0.8387000116507213,3.4959001541137695,0.7133506536483765,0.0,0.8346000129699707,3.4983999729156494,95
0.8416000108718872,0.7072893977165222,40,0.7111467123031616,0.0,0.8363000113169352,3.4997334480285645,0.7099609971046448,0.0,0.8388000126838684,3.498999834060669,96
0.8416000108718872,0.7072893977165222,40,0.7107604742050171,0.0,0.8369333454449972,3.4937000274658203,0.7113960981369019,0.0,0.8370000117301941,3.497799873352051,97
0.8416000108718872,0.7072893977165222,40,0.7108938694000244,0.0,0.8365333459854126,3.498466730117798,0.7117877006530762,0.0,0.8362000110626221,3.4911999702453613,98
0.8416000108718872,0.7072893977165222,40,0.7098093032836914,0.0,0.8379000129381815,3.498366594314575,0.7126973867416382,0.0,0.835000009727478,3.495800018310547,99
